央卫咪咕,#genre#
新华社抖直播,video://https://live.douyin.com/403447259997
新华社快看播,video://https://live.douyin.com/832345075447
中国新闻网播,video://https://live.douyin.com/734352268449
中国新闻社播,video://https://live.douyin.com/15236241349
央影网抖直播,video://https://live.douyin.com/208823316033
看看新闻直播,video://https://live.douyin.com/808207714751
澎湃新闻直播,video://https://live.douyin.com/901733701009
北京新闻直播,video://https://live.douyin.com/497532580914
北京时间直播,video://https://live.douyin.com/87324405858
北京日报直播,video://https://live.douyin.com/678544089361
香港导报直播,video://https://live.douyin.com/21533027681
大公文匯直播,video://https://live.douyin.com/948770716919
橙新闻抖直播,video://https://live.douyin.com/830895493295
广东-粤tv抖播,video://https://live.douyin.com/590597772109
dv现场抖直播,video://https://live.douyin.com/469457683016
广东珠江直播,video://https://live.douyin.com/43311982874
今日关注直播,video://https://live.douyin.com/302453514547
广州ING-直播,video://https://live.douyin.com/388615883521
中山网抖直播,video://https://live.douyin.com/954175180811
广东体育直播,video://https://live.douyin.com/137995681287
广竞体育直播,video://https://live.douyin.com/802006140488
广东4k抖直播,video://https://live.douyin.com/450779218335
人民日报直播,video://https://live.douyin.com/35849862298
海南日报直播,video://https://live.douyin.com/33068222133
海南电视直播,video://https://live.douyin.com/402523360291
湖北日报直播,video://https://live.douyin.com/596554118511
湖南新闻直播,video://https://live.douyin.com/27594494041
中国交通直播,video://https://live.douyin.com/55740058708
中国教育直播,video://https://live.douyin.com/39292098130
北斗融媒直播,video://https://live.douyin.com/196987735608
凤凰新闻网播,video://https://live.douyin.com/40184312758
深圳新闻网播,video://https://live.douyin.com/983530344911
佛山新闻网播,video://https://live.douyin.com/587225334216
程儿抖音直播,video://https://live.douyin.com/882091311808
冰美人抖直播,video://https://live.douyin.com/73248443647
杨凯乔抖直播,video://http://rihou.cc:555/tv/dt
李泳希抖直播,video://https://live.douyin.com/859786210486
Ray总-抖直播,video://https://live.douyin.com/847105707221
dv现场抖直播,video://https://live.douyin.com/469457683016
央影网抖直播,video://https://live.douyin.com/208823316033
新华社抖直播,video://https://live.douyin.com/403447259997
中山网抖直播,video://https://live.douyin.com/954175180811
广东4k抖直播,video://https://live.douyin.com/450779218335
广竞体育抖播,video://https://live.douyin.com/802006140488
广东珠江抖播,video://https://live.douyin.com/43311982874
今日关注抖播,video://https://live.douyin.com/302453514547
央视新闻抖播,video://https://live.douyin.com/282773369501
央视频看抖播,video://https://live.douyin.com/50828500437
人民日报抖播,video://https://live.douyin.com/35849862298
海南日报抖播,video://https://live.douyin.com/33068222133
海南电视抖播,video://https://live.douyin.com/402523360291
湖南新闻抖播,video://https://live.douyin.com/27594494041
⬇️抖音电台直播⬇️,http://rihou.cc:555/tv/t
梨园行戏曲播,video://https://live.douyin.com/528583488654
HiFi-音乐直播,video://https://live.douyin.com/110229825168
38'6音乐直播,video://http://rihou.cc:555/tv/mu10
舒耳音乐直播,video://https://live.douyin.com/388913203837
小汤音乐直播,video://https://live.douyin.com/104244347308
好听音乐直播,video://https://live.douyin.com/309117340504
微风音乐直播,video://https://live.douyin.com/411054693943
慕晚老歌直播,video://https://live.douyin.com/834737741743
动耳音乐直播,video://https://live.douyin.com/630362171826
BEYOND音乐,video://https://live.douyin.com/889699212954
粤语粤乐直播,video://https://live.douyin.com/766255078143
经典粤语直播,video://https://live.douyin.com/96938369391
DJ_WEAPON,video://https://live.douyin.com/472502061760
fm891音乐播,http://iptv77.iptv66.eu.org:35455/bilibili/26544140
周杰伦音乐播,http://iptv77.iptv66.eu.org:35455/bilibili/23765388
爵士音乐直播,http://iptv77.iptv66.eu.org:35455/bilibili/543176
北京朝阳街景,http://iptv77.iptv66.eu.org:35455/bilibili/3291055
电台粤直播壹,http://iptv77.iptv66.eu.org:35455/bilibili/31224575
电台轮直播贰,video://https://live.douyin.com/877630039739
电台轮直播叁,video://https://live.douyin.com/578755883072
电台轮直播肆,http://iptv77.iptv66.eu.org:35455/bilibili/1836716199
电台轮直播伍,http://iptv77.iptv66.eu.org:35455/bilibili/26544140
电台轮直播陆,http://iptv77.iptv66.eu.org:35455/bilibili/3291055
电台轮直播柒,http://iptv77.iptv66.eu.org:35455/bilibili/23765388
电台轮直播捌,http://iptv77.iptv66.eu.org:35455/bilibili/266845
电台轮直播玖http://iptv77.iptv66.eu.org:35455/bilibili/22748374
荔枝网页,#genre#
广东卫视4k页,video://https://www.gdtv.cn/tvChannelDetail/110
广东4k超网页,video://https://www.gdtv.cn/tvChannelDetail/16
广东卫视网页,video://https://www.gdtv.cn/tvChannelDetail/43
广东珠江网页,video://https://www.gdtv.cn/tvChannelDetail/44
广东新闻网页,video://https://www.gdtv.cn/tvChannelDetail/45
广东民生网页,video://https://www.gdtv.cn/tvChannelDetail/48
广东体育网页,video://https://www.gdtv.cn/tvChannelDetail/47
广东湾区网页,video://https://www.gdtv.cn/tvChannelDetail/51
广东湾区海页,video://https://www.gdtv.cn/tvChannelDetail/46
广东影视网页,video://https://www.gdtv.cn/tvChannelDetail/53
广东少儿网页,video://https://www.gdtv.cn/tvChannelDetail/54
广东戏曲网页,video://https://www.gdtv.cn/tvChannelDetail/54
广东移动网页,video://https://www.gdtv.cn/tvChannelDetail/74
广东经典网页,video://https://www.gdtv.cn/tvChannelDetail/100
广东记录网页,video://https://www.gdtv.cn/tvChannelDetail/94
健康频道网页,video://https://www.gdtv.cn/tvChannelDetail/99
文化频道网页,video://https://www.gdtv.cn/tvChannelDetail/75
生活频道网页,video://https://www.gdtv.cn/tvChannelDetail/102
嘉佳卡通网页,video://https://www.gdtv.cn/tvChannelDetail/66
南方购物网页,video://https://www.gdtv.cn/tvChannelDetail/42
开平综合网页,video://https://web.guangdianyun.tv/tv/?id=1434&uin=1132
开平生活网页,video://https://web.guangdianyun.tv/tv/?id=1435&uin=1132
深圳-4K_网页,video://https://www.sztv.com.cn/pindao/index.html?id=24725
深圳卫视网页,video://https://www.sztv.com.cn/pindao/index.html?id=7867
深圳都市网页,video://https://www.sztv.com.cn/pindao/index.html?id=7868
深圳电视网页,video://https://www.sztv.com.cn/pindao/index.html?id=7880
深圳财经网页,video://https://www.sztv.com.cn/pindao/index.html?id=7871
深圳少儿网页,video://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动网页,video://https://www.sztv.com.cn/pindao/index.html?id=7869
深圳宜和网页,video://https://www.sztv.com.cn/pindao/index.html?id=7878
深圳国际网页,video://https://www.sztv.com.cn/pindao/index.html?id=7944
江门综合网页,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡网页,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻网页,video://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活网页,video://https://dgrtv.sun0769.com/index.php/online2/5
河源综合网页,video://https://www.hyrtv.cn/itv/zhds/
河源公共网页,video://https://www.hyrtv.cn/itv/ggds/
清远新闻网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关综合网页,video://https://www.sgmsw.cn/v/tv?spm=0.0.0.0.nRYAvk&id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆综合网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
肇庆生活网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
云浮综合网页,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅网页,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9
信宜综合网页,video://https://web.guangdianyun.tv/tv/?id=643&uin=1629
阳江综壹网页,video://https://live.yjtvw.com:8081/live/yjtv1.m3u8    
阳江综贰网页,video://https://live.yjtvw.com:8081/live/yjtv2.m3u8

特区地波,#genre#
Plus综合高码,http://beishan008.asuscomm.com:8890/bysid/82.m3u8
有线新闻高码,http://222.125.207.8:2095/bysid/78
有线新闻高码,http://feng163.com:8003/bysid/78.m3u8
有线新闻高码,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
无线新闻高码,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
无线翡翠高码,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
无线明珠高码,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
有线赛讯高码,http://222.125.207.8:2095/bysid/76
有线赛讯高码,http://beishan008.asuscomm.com:8891/bysid/76.m3u8
有线综讯高码,http://222.125.207.8:2095/bysid/77
有线综讯高码,http://beishan008.asuscomm.com:8891/bysid/77.m3u8
ViuTv_粤高码,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
ViuTv_英高码,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
RTHK-31高码,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
RTHK-32高码,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
RTHK-33高码,http://beishan008.asuscomm.com:8892/bysid/33.m3u8
RTHK-34高码,http://beishan008.asuscomm.com:8892/bysid/34.m3u8
广州电信,#genre#
广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻频道,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛频道,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州影视频道,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治频道,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国频道,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州综合频道,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视频道,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治频道,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东普宁频道,http://121.11.160.7:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西崇左频道,http://gxyd.484947.xyz/PLTV/77777777/224/3221226351/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广西天等频道,rtmp://live.gxrb.com.cn/gx/tiandeng
海南新闻频道,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南自贸频道,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南文旅频道,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海口新闻频道,http://183.255.46.4:16080/live/tv1001.m3u8
海口生活频道,http://183.255.46.4:16080/live/tv2502.m3u8
海口城乡频道,http://183.255.46.4:16080/live/tv2503.m3u8
儋州综合频道,http://36009.hlsplay.aodianyun.com/tv_radio_36009/tv_channel_1330.m3u8?auth_key=4854915849-0-0-5cf8df0f6f82fbb8da58b60f011965c3
广州综合广州,http://tvtj1.jxwltx.com:8003/live3044.m3u8
广州新闻广州,http://tvtj1.jxwltx.com:8003/live2958.m3u8
广东珠江广州,http://tvtj1.jxwltx.com:8003/live2897.m3u8
广东新闻广州,http://tvtj1.jxwltx.com:8003/live2825.m3u8
广东民生广州,http://tvtj1.jxwltx.com:8003/dfws.m3u8
广东体育广州,http://tvtj1.jxwltx.com:8003/live2915.m3u8
广东影视广州,http://tvtj1.jxwltx.com:8003/live1762.m3u8
广东湾区广州,http://tvtj.jxwltx.com:8003/neimenggu.m3u8
广东经济广州,http://tvtj1.jxwltx.com:8003/live3001.m3u8
广东现代广州,http://tvtj1.jxwltx.com:8003/live3087.m3u8
广东少儿广州,http://tvtj1.jxwltx.com:8003/live1570.m3u8
嘉佳卡通广州,http://tvtj1.jxwltx.com:8003/live1328.m3u8
优漫卡通广州,http://tvtj1.jxwltx.com:8003/custom11.m3u8
CCTV-01广州,http://tvtj.jxwltx.com:8003/cctv1.m3u8
CCTV-02广州,http://tvtj.jxwltx.com:8003/cctv2.m3u8
CCTV-03广州,http://tvtj.jxwltx.com:8003/cctv3.m3u8
CCTV-04广州,http://tvtj.jxwltx.com:8003/cctv4.m3u8
CCTV-05广州,http://tvtj.jxwltx.com:8003/cctv5.m3u8
CCTV-06广州,http://tvtj.jxwltx.com:8003/cctv6.m3u8
CCTV-07广州,http://tvtj.jxwltx.com:8003/cctv7.m3u8
CCTV-08广州,http://tvtj.jxwltx.com:8003/cctv8.m3u8
CCTV-09广州,http://tvtj.jxwltx.com:8003/cctv9.m3u8
CCTV-10广州,http://tvtj.jxwltx.com:8003/cctv10.m3u8
CCTV-11广州,http://tvtj.jxwltx.com:8003/cctv11.m3u8
CCTV-12广州,http://tvtj.jxwltx.com:8003/cctv12.m3u8
CCTV-13广州,http://tvtj.jxwltx.com:8003/cctv13.m3u8
CCTV-14广州,http://tvtj.jxwltx.com:8003/cctv14.m3u8
CCTV-15广州,http://tvtj.jxwltx.com:8003/cctv15.m3u8
CCTV-16广州,http://tvtj.jxwltx.com:8003/cctv5p.m3u8
CCTV-17广州,http://tvtj.jxwltx.com:8003/cctv17.m3u8
北京卫视广州,http://tvtj1.jxwltx.com:8003/bjws.m3u8
浙江卫视广州,http://tvtj1.jxwltx.com:8003/zjws.m3u8
江苏卫视广州,http://tvtj.jxwltx.com:8003/jsws.m3u8
湖南卫视广州,http://tvtj.jxwltx.com:8003/hunanws.m3u8
广东卫视广州,http://tvtj.jxwltx.com:8003/gdws.m3u8
深圳卫视广州,http://tvtj1.jxwltx.com:8003/szws.m3u8
安徽卫视广州,http://tvtj1.jxwltx.com:8003/ahws.m3u8
山东卫视广州,http://tvtj1.jxwltx.com:8003/sdws.m3u8
山西卫视广州,http://tvtj1.jxwltx.com:8003/sxws.m3u8
河南卫视广州,http://tvtj1.jxwltx.com:8003/hnws.m3u8
江西卫视广州,http://tvtj1.jxwltx.com:8003/jxws.m3u8
四川卫视广州,http://tvtj1.jxwltx.com:8003/scws.m3u8
广西卫视广州,http://tvtj1.jxwltx.com:8003/gxws.m3u8
云南卫视广州,http://tvtj.jxwltx.com:8003/ynws.m3u8
东南卫视广州,http://tvtj.jxwltx.com:8003/dnws.m3u8
厦门卫视广州,http://tvtj1.jxwltx.com:8003/tjws.m3u8
宁夏卫视广州,http://tvtj1.jxwltx.com:8003/linxws.m3u8
青海卫视广州,http://tvtj1.jxwltx.com:8003/live1096.m3u8
吉林卫视广州,http://tvtj1.jxwltx.com:8003/jlws.m3u8             
北京卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/bjws4K.m3u8
东方卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/dfws4K.m3u8             
浙江卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/zjws4K.m3u8             
江苏卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/jsws4K.m3u8
深圳卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/szws4K.m3u8
广东卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/gdws4K.m3u8
山东卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/sdws4K.m3u8 
四川卫视4k,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/scws4K.m3u8

翡翠台,http://api.kkhk.itv888.vip:8080/streams/91wc8xdtj8/index.m3u8
凤凰香港,http://api.kkhk.itv888.vip:8080/streams/mty4v56ud39/index.m3u8
凤凰卫视,http://api.kkhk.itv888.vip:8080/streams/vny1wblsnch/index.m3u8
凤凰资讯,http://api.kkhk.itv888.vip:8080/streams/wzt3qbit80m/index.m3u8
四川峨眉电影4K,http://api.kkhk.itv888.vip:8080/streams/0558bdb0324/index.m3u8
北京淘电影,http://api.kkhk.itv888.vip:8080/streams/6403327f992/index.m3u8
北京重温经典,http://api.kkhk.itv888.vip:8080/streams/50f74c763e0/index.m3u8
重温经典,http://api.kkhk.itv888.vip:8080/streams/214856d804c/index.m3u8
CHC家庭影院,http://api.kkhk.itv888.vip:8080/streams/qja633ty8n/index.m3u8
CHC动作电影,http://api.kkhk.itv888.vip:8080/streams/tbqrnwqrilg/index.m3u8
CHC影迷电影,http://api.kkhk.itv888.vip:8080/streams/narc71xn3d/index.m3u8
